Row_Index,Actual_Types,LLM_Prediction,LLM_Exact_Match,LLM_Any_Match,SLM_Prediction,SLM_Exact_Match,SLM_Any_Match,FineTuned_SLM_Prediction,FineTuned_SLM_Exact_Match,FineTuned_SLM_Any_Match
575,"['fix', 'refactor', 'docs', 'test']","['fix', 'refactor', 'test', 'docs']",True,True,"['refactor', 'test', 'ci', 'build', 'docs']",False,True,"['fix', 'refactor', 'docs', 'test']",True,True
576,"['refactor', 'ci', 'docs', 'build']","['feat', 'ci', 'docs', 'build']",False,True,"['feat', 'docs', 'build', 'ci']",False,True,"['fix', 'ci', 'docs', 'build']",False,True
577,"['ci', 'build', 'test', 'fix']","['ci', 'build', 'test', 'feat']",False,True,"['ci', 'test', 'feat', 'docs', 'refactor']",False,True,"['ci', 'build', 'test', 'feat']",False,True
578,"['ci', 'build', 'feat', 'fix']","['ci', 'build', 'feat', 'fix']",True,True,"['ci', 'docs', 'refactor', 'test']",False,True,"['ci', 'build', 'feat', 'fix']",True,True
579,"['test', 'build', 'fix', 'feat']","['test', 'build', 'fix', 'feat']",True,True,"['test', 'build', 'ci', 'refactor']",False,True,"['test', 'build', 'fix', 'refactor']",False,True
580,"['fix', 'docs', 'test', 'refactor']","['refactor', 'docs', 'test']",False,True,"['fix', 'feat', 'test', 'refactor']",False,True,"['fix', 'docs', 'test', 'refactor']",True,True
581,"['ci', 'docs', 'build', 'feat']","['ci', 'docs', 'fix', 'feat']",False,True,"['ci', 'feat', 'refactor', 'test']",False,True,"['ci', 'feat', 'fix', 'feat']",False,True
582,"['fix', 'test', 'feat', 'docs']","['fix', 'test', 'feat', 'docs']",True,True,"['feat', 'fix', 'test', 'refactor', 'docs']",False,True,"['test', 'docs']",False,True
583,"['ci', 'fix', 'test', 'docs']","['ci', 'fix', 'test', 'docs']",True,True,"['ci', 'test', 'refactor']",False,True,"['ci', 'fix', 'test', 'docs']",True,True
584,"['feat', 'ci', 'refactor', 'fix']","['feat', 'refactor', 'ci', 'fix']",True,True,"['feat', 'refactor', 'ci', 'build', 'docs', 'test']",False,True,"['feat', 'build', 'refactor', 'fix']",False,True
585,"['refactor', 'feat', 'docs', 'build']","['feat', 'refactor', 'docs', 'build']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['feat', 'test', 'docs', 'build']",False,True
586,"['build', 'test', 'ci', 'refactor']","['build', 'ci', 'test', 'feat', 'fix']",False,True,"['build', 'test', 'refactor', 'ci', 'docs']",False,True,"['build', 'test', 'build', 'feat']",False,True
587,"['build', 'docs', 'feat', 'fix']","['build', 'docs', 'feat', 'refactor']",False,True,"['build', 'docs', 'feat', 'refactor', 'test']",False,True,"['build', 'docs', 'fix', 'refactor']",False,True
588,"['build', 'test', 'ci', 'feat']","['build', 'test', 'ci', 'feat', 'refactor']",False,True,"['build', 'test', 'ci', 'refactor', 'feat']",False,True,"['build', 'build', 'test', 'ci', 'refactor']",False,True
589,"['fix', 'build', 'docs', 'refactor']","['fix', 'build', 'docs', 'refactor']",True,True,"['refactor', 'build', 'docs', 'test', 'ci']",False,True,"['fix', 'build', 'docs', 'refactor']",True,True
590,"['fix', 'feat', 'docs', 'ci']","['fix', 'feat', 'docs', 'ci']",True,True,"['refactor', 'feat', 'docs', 'test', 'ci']",False,True,"['fix', 'feat', 'docs', 'ci']",True,True
591,"['docs', 'fix', 'feat', 'refactor']","['docs', 'fix', 'feat', 'refactor']",True,True,"['fix', 'feat', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['docs', 'fix', 'feat', 'refactor']",True,True
592,"['fix', 'build', 'feat', 'ci']","['fix', 'feat', 'build', 'ci']",True,True,"['feat', 'build', 'refactor', 'ci', 'docs']",False,True,"['feat', 'fix', 'feat', 'build']",False,True
593,"['feat', 'refactor', 'test', 'build']","['feat', 'refactor', 'test', 'build']",True,True,"['feat', 'refactor', 'fix', 'build']",False,True,"['fix', 'refactor', 'test']",False,True
594,"['build', 'test', 'ci', 'fix']","['build', 'test', 'ci', 'fix', 'refactor']",False,True,"['build', 'test', 'fix', 'refactor', 'ci']",False,True,"['build', 'test', 'ci', 'fix']",True,True
595,"['docs', 'feat', 'build', 'ci']","['docs', 'refactor', 'build', 'ci']",False,True,"['feat', 'build', 'test', 'refactor']",False,True,"['docs', 'feat', 'build', 'ci']",True,True
596,"['docs', 'refactor', 'ci', 'build']","['docs', 'feat', 'ci', 'build']",False,True,"['docs', 'feat', 'build', 'ci', 'test']",False,True,"['docs', 'feat', 'fix', 'build', 'build']",False,True
597,"['refactor', 'ci', 'fix', 'docs']","['feat', 'ci', 'refactor', 'docs']",False,True,"['feat', 'build', 'refactor', 'docs']",False,True,"['build', 'ci', 'fix', 'docs']",False,True
598,"['test', 'ci', 'docs', 'feat']","['test', 'ci', 'docs', 'feat']",True,True,"['test', 'ci', 'docs', 'feat']",True,True,"['test', 'ci', 'docs', 'feat']",True,True
599,"['refactor', 'fix', 'test', 'feat']","['refactor', 'feat', 'test']",False,True,"['feat', 'fix', 'refactor', 'test', 'ci', 'build']",False,True,"['refactor', 'feat', 'test', 'fix']",True,True
600,"['docs', 'feat', 'ci', 'refactor']","['docs', 'ci', 'feat']",False,True,"['feat', 'refactor', 'ci', 'build', 'test', 'docs']",False,True,"['build', 'feat', 'build', 'docs']",False,True
601,"['refactor', 'feat', 'docs', 'ci']","['refactor', 'feat', 'ci']",False,True,"['refactor', 'ci', 'build']",False,True,"['refactor', 'fix', 'ci', 'docs']",False,True
602,"['docs', 'ci', 'refactor', 'test']","['docs', 'ci', 'refactor', 'test']",True,True,"['docs', 'ci', 'build', 'test', 'refactor']",False,True,"['docs', 'refactor', 'fix', 'test']",False,True
603,"['test', 'docs', 'ci', 'fix']","['test', 'docs', 'ci', 'fix']",True,True,"['test', 'ci', 'fix', 'refactor']",False,True,"['test', 'fix']",False,True
604,"['ci', 'refactor', 'test', 'docs']","['ci', 'refactor', 'test', 'build', 'docs', 'feat']",False,True,"['ci', 'test', 'docs', 'refactor']",True,True,"['ci', 'refactor', 'test', 'docs']",True,True
605,"['docs', 'feat', 'test', 'build']","['docs', 'feat', 'test', 'build']",True,True,"['feat', 'fix', 'docs', 'test', 'ci', 'build']",False,True,"['docs', 'feat', 'test', 'build']",True,True
606,"['refactor', 'feat', 'test', 'fix']","['refactor', 'fix', 'test']",False,True,"['refactor', 'test', 'ci', 'build', 'feat', 'fix', 'docs']",False,True,"['refactor', 'fix', 'test', 'feat']",True,True
607,"['build', 'ci', 'fix', 'refactor']","['build', 'ci', 'fix', 'feat']",False,True,"['build', 'ci', 'docs', 'feat', 'refactor', 'test']",False,True,"['build', 'ci', 'fix', 'feat']",False,True
608,"['test', 'refactor', 'docs', 'feat']","['test', 'docs', 'feat', 'build', 'refactor']",False,True,"['feat', 'test', 'docs', 'ci', 'build', 'refactor', 'fix']",False,True,"['test', 'fix', 'docs', 'refactor']",False,True
609,"['build', 'refactor', 'fix', 'ci']","['build', 'docs', 'refactor', 'ci']",False,True,"['build', 'ci', 'refactor', 'test']",False,True,"['build', 'docs', 'fix', 'ci']",False,True
610,"['feat', 'test', 'refactor', 'ci']","['fix', 'test', 'feat', 'ci']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['fix', 'test', 'feat', 'build']",False,True
611,"['docs', 'fix', 'test', 'refactor']","['docs', 'test', 'refactor']",False,True,"['fix', 'refactor', 'ci', 'test', 'docs', 'build']",False,True,"['docs', 'fix', 'test', 'refactor']",True,True
612,"['refactor', 'fix', 'docs', 'ci']","['refactor', 'fix', 'docs', 'ci']",True,True,"['fix', 'refactor', 'ci', 'build']",False,True,"['test', 'docs', 'build', 'fix']",False,True
613,"['fix', 'build', 'ci', 'test']","['refactor', 'fix', 'build', 'ci', 'test']",False,True,"['fix', 'build', 'test', 'ci', 'refactor', 'docs']",False,True,"['docs', 'build', 'refactor', 'test']",False,True
614,"['build', 'fix', 'ci', 'docs']","['build', 'ci', 'docs', 'refactor', 'fix']",False,True,"['build', 'ci', 'docs', 'refactor', 'test']",False,True,"['build', 'docs', 'test', 'fix']",False,True
615,"['ci', 'refactor', 'fix', 'docs']","['ci', 'refactor', 'fix', 'docs']",True,True,"['ci', 'refactor', 'docs']",False,True,"['build', 'refactor', 'docs', 'docs']",False,True
616,"['fix', 'ci', 'docs', 'refactor']","['fix', 'docs', 'ci', 'refactor']",True,True,"['feat', 'fix', 'docs', 'refactor', 'ci', 'build']",False,True,"['fix', 'build', 'docs', 'refactor']",False,True
617,"['fix', 'feat', 'build', 'docs']","['fix', 'feat', 'build', 'docs']",True,True,"['feat', 'refactor', 'test', 'ci', 'build', 'docs']",False,True,"['fix', 'feat', 'build', 'docs']",True,True
618,"['build', 'ci', 'test', 'feat']","['build', 'ci', 'test', 'feat']",True,True,"['feat', 'build', 'test', 'ci', 'refactor']",False,True,"['build', 'docs', 'fix', 'feat']",False,True
619,"['ci', 'docs', 'feat', 'test']","['ci', 'feat', 'test']",False,True,"['ci', 'feat', 'refactor', 'test']",False,True,"['ci', 'fix', 'feat', 'test']",False,True
620,"['refactor', 'docs', 'ci', 'test']","['refactor', 'docs', 'ci', 'test']",True,True,"['refactor', 'docs', 'ci', 'test']",True,True,"['refactor', 'docs', 'ci', 'build']",False,True
621,"['docs', 'refactor', 'test', 'fix']","['docs', 'test', 'refactor', 'fix']",True,True,"['fix', 'refactor', 'test', 'ci', 'build', 'docs']",False,True,"['docs', 'refactor', 'test', 'fix']",True,True
622,"['ci', 'docs', 'refactor', 'test']","['ci', 'docs', 'refactor', 'test']",True,True,"['ci', 'docs', 'refactor']",False,True,"['ci', 'docs', 'refactor', 'test']",True,True
623,"['fix', 'docs', 'ci', 'feat']","['fix', 'docs', 'ci', 'feat']",True,True,"['fix', 'refactor', 'ci', 'feat']",False,True,"['fix', 'docs', 'build', 'feat']",False,True
624,"['docs', 'test', 'build', 'feat']","['docs', 'test', 'build', 'feat']",True,True,"['fix', 'feat', 'docs', 'test', 'ci', 'build']",False,True,"['docs', 'test', 'feat']",False,True
625,"['docs', 'refactor', 'test', 'fix']","['docs', 'test', 'fix']",False,True,"['docs', 'refactor', 'test', 'build']",False,True,"['docs', 'refactor', 'test', 'fix']",True,True
626,"['test', 'feat', 'docs', 'ci']","['test', 'feat', 'docs', 'ci']",True,True,"['test', 'feat', 'docs', 'build']",False,True,"['test', 'docs', 'docs', 'ci']",False,True
627,"['refactor', 'build', 'feat', 'docs']","['feat', 'build', 'docs']",False,True,"['feat', 'build', 'refactor']",False,True,"['test', 'fix', 'feat', 'docs']",False,True
628,"['build', 'fix', 'test', 'feat']","['build', 'test', 'fix', 'feat']",True,True,"['build', 'ci', 'docs', 'feat', 'fix', 'refactor', 'test']",False,True,"['build', 'fix', 'test', 'feat']",True,True
629,"['refactor', 'ci', 'docs', 'build']","['refactor', 'build', 'ci', 'docs']",True,True,"['feat', 'docs', 'build', 'test', 'ci', 'refactor', 'fix']",False,True,"['refactor', 'ci', 'docs', 'build']",True,True
630,"['fix', 'docs', 'refactor', 'ci', 'test']","['fix', 'docs', 'feat', 'ci', 'test']",False,True,"['fix', 'docs', 'feat', 'ci', 'test']",False,True,"['docs', 'fix', 'feat', 'build', 'test']",False,True
631,"['test', 'docs', 'refactor', 'build', 'feat']","['test', 'docs', 'refactor', 'build', 'feat']",True,True,"['test', 'feat', 'docs', 'build', 'refactor']",True,True,"['test', 'refactor', 'docs']",False,True
632,"['test', 'ci', 'fix', 'build', 'refactor']","['test', 'ci', 'build', 'refactor']",False,True,"['test', 'ci', 'refactor', 'docs']",False,True,"['test', 'ci', 'docs', 'build', 'refactor']",False,True
633,"['ci', 'refactor', 'build', 'test', 'fix']","['ci', 'refactor', 'fix']",False,True,"['ci', 'test', 'refactor', 'fix', 'feat']",False,True,"['ci', 'fix', 'build', 'test', 'feat']",False,True
634,"['build', 'fix', 'feat', 'refactor', 'docs']","['refactor', 'docs', 'feat']",False,True,"['refactor', 'docs']",False,True,"['refactor', 'fix', 'feat', 'feat', 'docs']",False,True
635,"['docs', 'test', 'build', 'fix', 'feat']","['docs', 'test', 'build', 'fix', 'feat']",True,True,"['docs', 'test', 'build', 'refactor', 'feat']",False,True,"['docs', 'test', 'build', 'fix', 'feat']",True,True
636,"['ci', 'build', 'fix', 'test', 'feat']","['ci', 'build', 'fix', 'test', 'feat']",True,True,"['ci', 'build', 'test', 'refactor']",False,True,"['ci', 'build', 'fix', 'test', 'feat']",True,True
637,"['fix', 'test', 'build', 'ci', 'refactor']","['fix', 'test', 'build', 'ci', 'refactor']",True,True,"['feat', 'fix', 'refactor', 'test', 'ci', 'build']",False,True,"['fix', 'test', 'docs', 'refactor']",False,True
638,"['docs', 'ci', 'refactor', 'test', 'fix']","['docs', 'ci', 'feat', 'fix']",False,True,"['fix', 'refactor', 'ci', 'docs', 'test', 'build']",False,True,"['docs', 'ci', 'feat', 'test', 'refactor']",False,True
639,"['refactor', 'docs', 'build', 'feat', 'fix']","['refactor', 'docs', 'build', 'feat']",False,True,"['refactor', 'docs', 'build', 'ci', 'test']",False,True,"['refactor', 'docs', 'build', 'feat', 'feat']",False,True
640,"['feat', 'build', 'fix', 'ci', 'test']","['feat', 'fix', 'refactor', 'build', 'ci', 'test']",False,True,"['feat', 'build', 'refactor', 'ci', 'test']",False,True,"['feat', 'build', 'fix', 'ci', 'test']",True,True
641,"['ci', 'refactor', 'test', 'feat', 'fix']","['ci', 'fix', 'build', 'refactor', 'feat']",False,True,"['ci', 'test', 'refactor', 'feat', 'docs']",False,True,['ci'],False,True
642,"['build', 'refactor', 'ci', 'docs', 'fix']","['build', 'ci', 'feat', 'docs', 'fix']",False,True,"['build', 'feat', 'refactor', 'ci', 'docs', 'test']",False,True,"['build', 'fix', 'feat', 'ci', 'docs']",False,True
643,"['docs', 'ci', 'refactor', 'build', 'feat']","['docs', 'ci', 'refactor', 'feat', 'fix']",False,True,"['fix', 'feat', 'docs', 'ci', 'build', 'refactor']",False,True,"['docs', 'ci', 'feat', 'build', 'feat']",False,True
644,"['test', 'feat', 'refactor', 'fix', 'docs']","['test', 'feat', 'refactor', 'fix', 'docs']",True,True,"['test', 'refactor', 'build', 'feat', 'ci', 'docs']",False,True,"['test', 'feat', 'refactor', 'fix', 'docs']",True,True
645,"['docs', 'build', 'ci', 'fix', 'test']","['docs', 'build', 'ci', 'refactor', 'test', 'fix']",False,True,"['docs', 'ci', 'test', 'build', 'feat']",False,True,"['docs', 'fix', 'ci', 'build', 'test', 'feat']",False,True
646,"['refactor', 'ci', 'docs', 'test', 'build']","['refactor', 'ci', 'docs', 'test', 'build']",True,True,"['refactor', 'ci', 'test', 'build']",False,True,"['refactor', 'ci', 'fix', 'build']",False,True
647,"['test', 'feat', 'ci', 'refactor', 'fix']","['test', 'ci', 'fix', 'refactor']",False,True,"['test', 'refactor', 'ci', 'build']",False,True,"['test', 'fix', 'ci', 'refactor', 'fix']",False,True
648,"['build', 'fix', 'ci', 'refactor', 'docs']","['build', 'ci', 'fix', 'refactor', 'test', 'docs']",False,True,"['build', 'ci', 'refactor', 'test']",False,True,"['build', 'refactor', 'ci', 'test', 'docs']",False,True
649,"['build', 'docs', 'ci', 'test', 'feat']","['fix', 'docs', 'ci', 'test', 'feat']",False,True,"['feat', 'fix', 'refactor', 'test', 'ci', 'build', 'docs']",False,True,"['build', 'docs', 'fix', 'test', 'feat']",False,True
650,"['feat', 'fix', 'refactor', 'build', 'test']","['feat', 'fix', 'refactor', 'test']",False,True,"['feat', 'refactor', 'test', 'ci', 'build']",False,True,"['feat', 'fix', 'refactor', 'docs', 'build', 'test']",False,True
651,"['refactor', 'build', 'ci', 'docs', 'test']","['refactor', 'build', 'ci', 'docs', 'test']",True,True,"['refactor', 'ci', 'build', 'docs', 'test']",True,True,"['refactor', 'build', 'ci', 'docs', 'test']",True,True
652,"['build', 'test', 'refactor', 'ci', 'fix']","['build', 'test', 'ci', 'fix', 'refactor']",True,True,"['build', 'test', 'ci', 'refactor', 'fix']",True,True,"['build', 'test', 'refactor', 'ci', 'fix']",True,True
653,"['build', 'docs', 'ci', 'test', 'fix']","['build', 'docs', 'ci', 'test', 'refactor', 'fix']",False,True,"['build', 'ci', 'docs', 'fix', 'refactor']",False,True,"['build', 'ci', 'fix', 'build', 'test', 'feat']",False,True
654,"['fix', 'ci', 'feat', 'build', 'refactor']","['feat', 'ci', 'build', 'refactor']",False,True,"['feat', 'refactor', 'ci', 'build', 'test', 'docs']",False,True,"['feat', 'ci', 'refactor', 'test']",False,True
655,"['fix', 'build', 'refactor', 'feat', 'test']","['refactor', 'fix', 'feat', 'build', 'test']",True,True,"['fix', 'refactor', 'ci', 'build', 'feat']",False,True,"['refactor', 'docs', 'fix', 'feat', 'test']",False,True
656,"['fix', 'test', 'feat', 'docs', 'build']","['feat', 'test', 'docs', 'build']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['fix', 'test', 'feat', 'docs', 'build']",True,True
657,"['test', 'docs', 'feat', 'build', 'fix']","['build', 'test', 'docs', 'feat', 'fix', 'refactor']",False,True,"['test', 'feat', 'docs', 'build', 'ci']",False,True,"['test', 'docs', 'feat', 'build', 'fix']",True,True
658,"['docs', 'feat', 'build', 'refactor', 'test']","['docs', 'feat', 'build', 'test']",False,True,"['feat', 'ci', 'test', 'docs', 'refactor']",False,True,"['docs', 'feat', 'build', 'refactor', 'test']",True,True
659,"['fix', 'feat', 'test', 'refactor', 'build']","['fix', 'feat', 'test', 'refactor', 'build']",True,True,"['feat', 'fix', 'refactor', 'test', 'ci', 'build']",False,True,"['fix', 'feat', 'test', 'refactor', 'build']",True,True
660,"['fix', 'build', 'refactor', 'test', 'docs']","['fix', 'build', 'test', 'refactor', 'docs']",True,True,"['build', 'ci', 'docs', 'feat', 'fix', 'refactor', 'test']",False,True,"['fix', 'build', 'refactor', 'test', 'ci']",False,True
661,"['fix', 'ci', 'docs', 'build', 'feat']","['fix', 'ci', 'docs', 'build', 'feat']",True,True,"['feat', 'build', 'docs', 'refactor', 'test']",False,True,"['fix', 'ci', 'docs', 'build', 'feat']",True,True
662,"['feat', 'build', 'refactor', 'docs', 'fix']","['feat', 'fix', 'build', 'docs']",False,True,"['feat', 'fix', 'refactor', 'build']",False,True,"['feat', 'build', 'feat', 'docs', 'fix']",False,True
663,"['test', 'docs', 'refactor', 'ci', 'feat']","['test', 'docs', 'refactor', 'ci', 'feat']",True,True,"['feat', 'test', 'ci', 'docs', 'refactor', 'build']",False,True,"['test', 'fix', 'refactor', 'ci', 'feat']",False,True
664,"['build', 'docs', 'fix', 'test', 'refactor']","['build', 'docs', 'refactor', 'fix', 'test']",True,True,"['build', 'feat', 'fix', 'refactor', 'test']",False,True,"['build', 'feat', 'fix', 'docs']",False,True
665,"['build', 'ci', 'docs', 'test', 'refactor']","['build', 'ci', 'docs', 'test', 'refactor']",True,True,"['build', 'ci', 'fix', 'test', 'docs']",False,True,"['build', 'ci', 'docs', 'test', 'refactor']",True,True
666,"['build', 'ci', 'docs', 'refactor', 'fix']","['build', 'ci', 'docs', 'fix', 'refactor']",True,True,"['feat', 'docs', 'build', 'refactor', 'fix']",False,True,"['build', 'ci', 'docs', 'fix', 'refactor']",True,True
667,"['test', 'docs', 'fix', 'feat', 'build']","['test', 'docs', 'fix', 'feat', 'build']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['test', 'docs', 'fix', 'feat', 'build']",True,True
668,"['refactor', 'ci', 'test', 'build', 'feat']","['refactor', 'ci', 'test', 'build', 'feat']",True,True,"['refactor', 'ci', 'test', 'build', 'feat']",True,True,"['refactor', 'ci', 'test', 'build', 'feat']",True,True
669,"['refactor', 'feat', 'build', 'fix', 'test']","['refactor', 'feat', 'fix', 'build', 'test']",True,True,"['refactor', 'test', 'ci', 'build', 'feat']",False,True,"['refactor', 'feat', 'build', 'fix', 'test']",True,True
670,"['refactor', 'test', 'docs', 'feat', 'ci']","['refactor', 'test', 'docs', 'feat', 'ci']",True,True,"['refactor', 'test', 'ci', 'docs']",False,True,"['refactor', 'test', 'docs', 'feat', 'ci']",True,True
671,"['test', 'ci', 'refactor', 'feat', 'fix']","['test', 'ci', 'build', 'feat', 'fix', 'refactor']",False,True,"['feat', 'ci', 'refactor', 'test', 'build']",False,True,"['test', 'ci', 'refactor', 'feat', 'fix']",True,True
672,"['ci', 'refactor', 'docs', 'fix', 'feat']","['ci', 'fix', 'feat', 'docs', 'refactor']",True,True,"['ci', 'docs', 'feat', 'fix', 'refactor', 'test']",False,True,"['ci', 'feat', 'fix', 'docs', 'build', 'feat']",False,True
673,"['docs', 'refactor', 'fix', 'test', 'build']","['docs', 'refactor', 'fix', 'test', 'build']",True,True,"['fix', 'refactor', 'test', 'ci', 'build']",False,True,"['docs', 'refactor', 'fix', 'test', 'build']",True,True
674,"['test', 'ci', 'fix', 'docs', 'refactor']","['test', 'ci', 'docs', 'fix', 'refactor']",True,True,"['test', 'ci', 'feat', 'docs', 'refactor']",False,True,"['test', 'ci', 'fix', 'docs', 'refactor']",True,True
675,"['build', 'ci', 'test', 'docs', 'feat']","['build', 'ci', 'test', 'docs', 'feat']",True,True,"['feat', 'fix', 'refactor', 'ci', 'build', 'docs', 'test']",False,True,"['build', 'docs', 'ci', 'test', 'feat']",True,True
676,"['refactor', 'feat', 'test', 'fix', 'ci']","['feat', 'fix', 'test', 'refactor', 'ci']",True,True,"['feat', 'refactor', 'test', 'ci']",False,True,"['feat', 'fix', 'test', 'refactor', 'ci']",True,True
677,"['ci', 'docs', 'refactor', 'build', 'test']","['ci', 'test', 'refactor', 'build']",False,True,"['ci', 'fix', 'refactor', 'test']",False,True,"['ci', 'fix', 'refactor', 'build', 'test']",False,True
678,"['build', 'docs', 'refactor', 'test', 'feat']","['build', 'docs', 'refactor', 'test', 'feat']",True,True,"['build', 'docs', 'feat', 'refactor', 'test']",True,True,"['build', 'docs', 'refactor', 'test', 'feat']",True,True
679,"['ci', 'feat', 'fix', 'docs', 'test']","['ci', 'feat', 'fix', 'docs', 'build', 'test']",False,True,"['ci', 'feat', 'fix', 'test', 'docs']",True,True,"['ci', 'feat', 'fix', 'docs', 'test']",True,True
680,"['feat', 'build', 'test', 'docs', 'fix']","['feat', 'refactor', 'test', 'docs']",False,True,"['feat', 'build', 'test', 'refactor', 'docs']",False,True,"['test', 'build', 'fix', 'refactor']",False,True
681,"['build', 'docs', 'test', 'fix', 'ci']","['refactor', 'docs', 'test', 'feat', 'ci']",False,True,"['refactor', 'docs', 'build', 'test', 'ci']",False,True,"['build', 'docs', 'test', 'feat', 'fix']",False,True
682,"['feat', 'fix', 'ci', 'docs', 'test']","['feat', 'refactor', 'build', 'ci', 'docs', 'test', 'fix']",False,True,"['feat', 'fix', 'refactor', 'ci', 'build', 'test', 'docs']",False,True,"['feat', 'build', 'ci', 'docs', 'test']",False,True
683,"['feat', 'refactor', 'build', 'fix', 'docs']","['feat', 'fix', 'build', 'docs']",False,True,"['feat', 'refactor', 'ci', 'build', 'test', 'docs']",False,True,"['feat', 'refactor', 'build', 'fix', 'docs']",True,True
684,"['test', 'build', 'feat', 'fix', 'docs']","['test', 'build', 'refactor', 'fix', 'docs']",False,True,"['test', 'refactor', 'build', 'feat', 'docs']",False,True,"['test', 'build', 'fix', 'docs', 'docs']",False,True
685,"['fix', 'feat', 'test', 'ci', 'docs']","['fix', 'build', 'feat', 'test', 'ci', 'docs']",False,True,"['feat', 'refactor', 'test', 'ci', 'docs', 'build']",False,True,"['fix', 'feat', 'test', 'ci', 'refactor']",False,True
686,"['test', 'refactor', 'ci', 'build', 'fix']","['test', 'refactor', 'ci', 'build', 'fix']",True,True,"['test', 'refactor', 'build', 'feat']",False,True,"['test', 'refactor', 'build', 'fix']",False,True
687,"['build', 'feat', 'refactor', 'ci', 'test']","['build', 'feat', 'refactor', 'ci', 'test']",True,True,"['build', 'ci', 'feat', 'refactor', 'test']",True,True,"['build', 'fix', 'test', 'ci', 'test']",False,True
688,"['feat', 'refactor', 'test', 'ci', 'build']","['feat', 'fix', 'refactor', 'docs', 'ci', 'build', 'test']",False,True,"['feat', 'refactor', 'test', 'ci', 'build', 'docs']",False,True,"['feat', 'docs', 'fix', 'build', 'ci', 'build']",False,True
689,"['test', 'fix', 'build', 'refactor', 'docs']","['test', 'fix', 'build', 'feat', 'docs']",False,True,"['test', 'refactor', 'build', 'feat', 'docs']",False,True,"['test', 'fix', 'build', 'feat', 'docs']",False,True
690,"['ci', 'feat', 'build', 'fix', 'test']","['ci', 'build', 'refactor', 'test']",False,True,"['ci', 'test', 'build', 'feat', 'refactor']",False,True,"['ci', 'refactor', 'build', 'fix', 'test']",False,True
691,"['ci', 'test', 'fix', 'feat', 'build']","['ci', 'test', 'fix', 'feat', 'build']",True,True,"['ci', 'test', 'refactor', 'build']",False,True,"['ci', 'test', 'fix', 'feat', 'build']",True,True
692,"['test', 'build', 'feat', 'fix', 'ci']","['test', 'build', 'ci', 'refactor', 'fix', 'feat']",False,True,"['test', 'ci', 'refactor', 'build']",False,True,"['test', 'build', 'feat', 'fix', 'ci']",True,True
693,"['test', 'build', 'refactor', 'docs', 'feat']","['test', 'build', 'refactor', 'docs', 'feat']",True,True,"['test', 'build', 'docs', 'feat']",False,True,"['test', 'build', 'refactor', 'docs', 'feat']",True,True
694,"['build', 'ci', 'feat', 'docs', 'fix']","['build', 'ci', 'feat', 'docs', 'fix']",True,True,"['build', 'ci', 'refactor', 'test', 'docs']",False,True,"['build', 'ci', 'feat', 'docs', 'refactor']",False,True
695,"['test', 'build', 'refactor', 'fix', 'ci']","['test', 'build', 'refactor', 'feat', 'ci']",False,True,"['feat', 'fix', 'refactor', 'test', 'ci', 'build']",False,True,"['test', 'build', 'refactor', 'feat', 'ci']",False,True
696,"['feat', 'build', 'fix', 'ci', 'test']","['build', 'refactor', 'feat', 'ci', 'test', 'docs']",False,True,"['feat', 'build', 'ci', 'test', 'refactor']",False,True,"['feat', 'build', 'feat', 'ci', 'test']",False,True
697,"['build', 'test', 'refactor', 'feat', 'ci']","['build', 'test', 'feat', 'refactor', 'ci']",True,True,"['build', 'ci', 'docs', 'feat', 'refactor', 'test']",False,True,"['build', 'test', 'fix', 'feat', 'ci']",False,True
698,"['ci', 'refactor', 'docs', 'feat', 'fix']","['ci', 'feat', 'refactor', 'fix']",False,True,"['ci', 'feat', 'docs', 'refactor', 'build']",False,True,"['ci', 'feat', 'docs', 'refactor', 'fix']",True,True
699,"['ci', 'fix', 'feat', 'docs', 'refactor']","['ci', 'fix', 'refactor', 'docs']",False,True,"['ci', 'docs', 'refactor']",False,True,"['ci', 'docs', 'refactor', 'fix', 'feat', 'fix']",False,True
700,['fix'],['feat'],False,False,"['feat', 'refactor']",False,False,['refactor'],False,False
701,['test'],['test'],True,True,['test'],True,True,['test'],True,True
702,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
703,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
704,['fix'],"['fix', 'refactor']",False,True,['fix'],True,True,['fix'],True,True
705,['build'],['build'],True,True,['build'],True,True,['build'],True,True
706,['refactor'],['feat'],False,False,"['feat', 'refactor']",False,True,['feat'],False,False
707,['feat'],['feat'],True,True,"['feat', 'refactor']",False,True,['feat'],True,True
708,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
709,['test'],['test'],True,True,['test'],True,True,['test'],True,True
710,['feat'],['feat'],True,True,"['refactor', 'feat']",False,True,['feat'],True,True
711,['build'],"['build', 'test']",False,True,"['build', 'test']",False,True,['build'],True,True
712,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
