Row_Index,Actual_Types,LLM_Prediction,LLM_Exact_Match,LLM_Any_Match,SLM_Prediction,SLM_Exact_Match,SLM_Any_Match,FineTuned_SLM_Prediction,FineTuned_SLM_Exact_Match,FineTuned_SLM_Any_Match
563,"['build', 'docs', 'fix', 'refactor']","['build', 'docs', 'fix', 'refactor']",True,True,"['build', 'docs', 'fix', 'refactor']",True,True,"['build', 'docs', 'fix', 'refactor']",True,True
564,"['build', 'ci', 'docs', 'refactor']","['build', 'ci', 'docs', 'refactor']",True,True,"['build', 'ci', 'docs', 'refactor']",True,True,"['build', 'ci', 'docs', 'refactor']",True,True
565,"['ci', 'feat', 'fix', 'test']","['build', 'feat', 'fix', 'test']",False,True,"['feat', 'fix', 'test', 'build']",False,True,"['build', 'feat', 'fix', 'test']",False,True
566,"['build', 'docs', 'feat', 'refactor']","['build', 'docs', 'test', 'feat', 'fix', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'docs', 'feat', 'fix']",False,True
567,"['build', 'feat', 'fix', 'test']","['build', 'feat', 'fix', 'test']",True,True,"['feat', 'fix', 'build', 'test']",True,True,"['build', 'feat', 'fix', 'test']",True,True
568,"['ci', 'fix', 'refactor', 'test']","['ci', 'refactor', 'test']",False,True,"['ci', 'refactor', 'test']",False,True,"['build', 'refactor', 'test']",False,True
569,"['ci', 'docs', 'refactor', 'test']","['ci', 'docs', 'refactor', 'test']",True,True,"['ci', 'docs', 'refactor', 'test']",True,True,"['ci', 'docs', 'refactor', 'test']",True,True
570,"['build', 'docs', 'feat', 'fix']","['build', 'docs', 'test', 'feat', 'fix']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'docs', 'feat', 'refactor']",False,True
571,"['build', 'docs', 'fix', 'test']","['build', 'docs', 'fix', 'test']",True,True,"['build', 'docs', 'fix', 'test']",True,True,"['build', 'docs', 'fix', 'test']",True,True
572,"['ci', 'feat', 'refactor', 'test']","['ci', 'feat', 'refactor', 'test']",True,True,"['feat', 'refactor', 'ci', 'test']",True,True,"['ci', 'feat', 'refactor', 'test']",True,True
573,"['build', 'docs', 'feat', 'refactor']","['build', 'docs', 'feat', 'refactor', 'fix', 'test']",False,True,"['feat', 'build', 'refactor', 'test']",False,True,"['build', 'docs', 'feat', 'refactor']",True,True
574,"['build', 'ci', 'fix', 'refactor']","['build', 'refactor', 'fix', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'fix', 'refactor']",True,True
575,"['ci', 'docs', 'fix', 'test']","['ci', 'docs', 'refactor', 'fix']",False,True,"['ci', 'docs', 'build', 'refactor']",False,True,"['build', 'ci', 'docs', 'refactor', 'test']",False,True
576,"['build', 'docs', 'feat', 'refactor']","['build', 'docs', 'feat', 'refactor']",True,True,"['feat', 'build', 'refactor', 'docs']",True,True,"['build', 'docs', 'feat', 'refactor']",True,True
577,"['ci', 'feat', 'fix', 'test']","['ci', 'docs', 'test', 'feat', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'feat', 'refactor', 'test']",False,True
578,"['ci', 'feat', 'refactor', 'test']","['ci', 'feat', 'docs', 'test', 'refactor']",False,True,"['feat', 'docs', 'test', 'ci', 'refactor']",False,True,"['ci', 'feat', 'refactor', 'test']",True,True
579,"['build', 'docs', 'fix', 'refactor']","['build', 'docs', 'fix']",False,True,"['build', 'docs', 'fix']",False,True,"['build', 'docs', 'fix', 'refactor']",True,True
580,"['build', 'ci', 'feat', 'test']","['build', 'feat', 'test', 'fix']",False,True,"['build', 'ci', 'docs', 'feat', 'fix', 'test']",False,True,"['build', 'ci', 'feat', 'fix']",False,True
581,"['docs', 'feat', 'fix', 'refactor']","['docs', 'ci', 'build', 'refactor', 'fix']",False,True,"['docs', 'ci', 'build', 'refactor', 'fix']",False,True,"['docs', 'feat', 'fix', 'refactor']",True,True
582,"['build', 'ci', 'docs', 'test']","['build', 'ci', 'docs', 'fix', 'refactor']",False,True,"['build', 'ci', 'docs', 'test']",True,True,"['build', 'ci', 'docs', 'fix']",False,True
583,"['build', 'ci', 'fix', 'refactor']","['docs', 'ci', 'refactor']",False,True,"['docs', 'build', 'ci', 'fix', 'refactor']",False,True,"['build', 'ci', 'docs', 'fix', 'refactor']",False,True
584,"['docs', 'feat', 'fix', 'test']","['docs', 'feat', 'test', 'refactor']",False,True,"['docs', 'feat', 'test', 'refactor']",False,True,"['docs', 'feat', 'refactor', 'test']",False,True
585,"['build', 'feat', 'fix', 'test']","['build', 'test', 'feat', 'fix', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'feat', 'refactor', 'test']",False,True
586,"['ci', 'docs', 'feat', 'refactor']","['ci', 'feat', 'docs', 'fix']",False,True,"['ci', 'feat', 'docs', 'fix']",False,True,"['build', 'feat', 'fix', 'refactor']",False,True
587,"['build', 'ci', 'refactor', 'test']","['build', 'ci', 'refactor', 'fix']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'refactor', 'test']",False,True
588,"['ci', 'docs', 'fix', 'test']","['ci', 'docs', 'fix', 'test']",True,True,"['ci', 'docs', 'fix', 'test']",True,True,"['ci', 'docs', 'fix', 'test']",True,True
589,"['build', 'feat', 'fix', 'refactor']","['build', 'feat', 'fix']",False,True,"['feat', 'fix', 'build']",False,True,"['build', 'feat', 'fix', 'refactor']",True,True
590,"['ci', 'docs', 'feat', 'fix']","['ci', 'docs', 'test', 'feat', 'fix']",False,True,"['ci', 'build', 'docs', 'test', 'feat']",False,True,"['build', 'docs', 'feat', 'refactor']",False,True
591,"['build', 'docs', 'refactor', 'test']","['build', 'docs', 'feat', 'test']",False,True,"['build', 'docs', 'fix', 'test']",False,True,"['build', 'docs', 'refactor', 'test']",True,True
592,"['build', 'docs', 'fix', 'refactor']","['ci', 'test', 'build', 'docs', 'refactor', 'fix']",False,True,"['ci', 'test', 'build', 'docs', 'fix']",False,True,"['build', 'docs', 'fix', 'refactor', 'test']",False,True
593,"['ci', 'feat', 'refactor', 'test']","['build', 'docs', 'feat', 'refactor', 'test', 'fix']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'feat', 'refactor', 'test']",False,True
594,"['build', 'docs', 'feat', 'test']","['build', 'docs', 'feat', 'test', 'fix']",False,True,"['feat', 'fix', 'docs', 'test']",False,True,"['build', 'docs', 'feat', 'test']",True,True
595,"['build', 'ci', 'feat', 'fix']","['build', 'ci', 'feat', 'fix']",True,True,"['feat', 'fix', 'build', 'ci']",True,True,"['build', 'ci', 'feat', 'fix']",True,True
596,"['docs', 'fix', 'refactor', 'test']","['docs', 'refactor', 'test']",False,True,"['docs', 'refactor', 'test']",False,True,"['docs', 'refactor', 'test']",False,True
597,"['ci', 'fix', 'refactor', 'test']","['ci', 'fix', 'refactor', 'test']",True,True,"['ci', 'fix', 'test']",False,True,"['ci', 'fix', 'refactor', 'test']",True,True
598,"['build', 'ci', 'docs', 'feat']","['build', 'ci', 'docs', 'test', 'refactor', 'feat']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'feat']",True,True
599,"['feat', 'fix', 'refactor', 'test']","['feat', 'fix', 'refactor', 'test']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['feat', 'fix', 'refactor', 'test']",True,True
600,"['build', 'ci', 'docs', 'feat']","['build', 'ci', 'docs', 'feat']",True,True,"['feat', 'build', 'ci', 'docs']",True,True,"['build', 'ci', 'docs', 'feat']",True,True
601,"['ci', 'docs', 'fix', 'test']","['ci', 'docs', 'test']",False,True,"['ci', 'docs', 'refactor', 'test']",False,True,"['build', 'docs', 'refactor', 'test']",False,True
602,"['build', 'ci', 'feat', 'refactor']","['build', 'feat', 'test', 'docs', 'fix']",False,True,"['feat', 'build', 'ci', 'test', 'docs', 'refactor']",False,True,"['build', 'ci', 'feat', 'refactor']",True,True
603,"['build', 'docs', 'fix', 'test']","['build', 'docs', 'fix', 'test']",True,True,"['build', 'fix', 'test']",False,True,"['build', 'docs', 'fix', 'test']",True,True
604,"['build', 'docs', 'refactor', 'test']","['build', 'docs', 'feat', 'test']",False,True,"['build', 'docs', 'fix', 'test']",False,True,"['build', 'docs', 'refactor', 'test']",True,True
605,"['ci', 'feat', 'fix', 'refactor']","['ci', 'build', 'test', 'feat', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'test', 'ci', 'build']",False,True,"['ci', 'feat', 'refactor', 'test']",False,True
606,"['ci', 'fix', 'refactor', 'test']","['ci', 'build', 'refactor', 'test']",False,True,"['ci', 'build', 'refactor', 'test']",False,True,"['build', 'refactor', 'test']",False,True
607,"['build', 'docs', 'feat', 'test']","['build', 'refactor', 'feat', 'test']",False,True,"['build', 'fix', 'feat', 'test']",False,True,"['build', 'fix', 'feat', 'test']",False,True
608,"['build', 'ci', 'feat', 'fix']","['build', 'test', 'feat', 'fix']",False,True,"['build', 'test', 'ci', 'feat', 'fix']",False,True,"['build', 'ci', 'feat', 'fix']",True,True
609,"['build', 'docs', 'feat', 'refactor']","['build', 'docs', 'test', 'refactor', 'feat']",False,True,"['build', 'docs', 'test', 'feat', 'refactor']",False,True,"['build', 'docs', 'feat', 'refactor']",True,True
610,"['docs', 'fix', 'refactor', 'test']","['docs', 'fix', 'refactor', 'test']",True,True,"['docs', 'fix', 'refactor', 'test']",True,True,"['docs', 'fix', 'refactor', 'test']",True,True
611,"['build', 'ci', 'feat', 'fix']","['build', 'feat', 'fix', 'test']",False,True,"['feat', 'fix', 'build', 'test']",False,True,"['build', 'ci', 'feat', 'fix']",True,True
612,"['ci', 'docs', 'refactor', 'test']","['ci', 'docs', 'refactor', 'fix']",False,True,"['ci', 'docs', 'refactor', 'build', 'test']",False,True,"['build', 'docs', 'refactor', 'test']",False,True
613,"['build', 'feat', 'fix', 'refactor']","['build', 'test', 'refactor']",False,True,"['feat', 'test', 'build', 'refactor']",False,True,"['build', 'feat', 'refactor']",False,True
614,"['ci', 'docs', 'fix', 'test']","['ci', 'docs', 'refactor']",False,True,"['ci', 'docs', 'build', 'refactor']",False,True,"['ci', 'docs', 'feat', 'refactor', 'test']",False,True
615,"['ci', 'feat', 'refactor', 'test']","['ci', 'feat', 'docs', 'test', 'refactor']",False,True,"['feat', 'docs', 'test', 'ci', 'fix']",False,True,"['build', 'feat', 'refactor', 'test']",False,True
616,"['build', 'docs', 'refactor', 'test']","['build', 'docs', 'refactor', 'test']",True,True,"['build', 'docs', 'refactor', 'test']",True,True,"['build', 'docs', 'refactor', 'test']",True,True
617,"['ci', 'docs', 'feat', 'fix']","['ci', 'docs', 'feat', 'fix']",True,True,"['ci', 'fix', 'feat']",False,True,"['ci', 'docs', 'feat', 'fix']",True,True
618,"['build', 'ci', 'feat', 'test']","['build', 'ci', 'test', 'feat', 'fix', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'feat', 'fix']",False,True
619,"['build', 'docs', 'fix', 'refactor']","['build', 'docs', 'fix', 'refactor']",True,True,"['build', 'docs', 'refactor']",False,True,"['build', 'docs', 'fix', 'refactor']",True,True
620,"['build', 'feat', 'fix', 'refactor']","['build', 'feat', 'fix', 'refactor']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'feat', 'fix', 'refactor']",True,True
621,"['ci', 'docs', 'fix', 'test']","['ci', 'docs', 'refactor', 'test']",False,True,"['ci', 'docs', 'refactor', 'test']",False,True,"['ci', 'docs', 'refactor', 'test']",False,True
622,"['ci', 'feat', 'refactor', 'test']","['build', 'feat', 'docs', 'test']",False,True,"['feat', 'ci', 'docs', 'test']",False,True,"['ci', 'feat', 'docs', 'test']",False,True
623,"['build', 'docs', 'feat', 'test']","['build', 'docs', 'feat', 'test']",True,True,"['feat', 'build', 'test']",False,True,"['build', 'docs', 'feat', 'test']",True,True
624,"['build', 'ci', 'fix', 'refactor']","['build', 'ci', 'refactor']",False,True,"['build', 'ci', 'refactor']",False,True,"['build', 'ci', 'docs', 'fix', 'refactor']",False,True
625,"['build', 'docs', 'fix', 'refactor']","['build', 'docs', 'fix', 'feat', 'test']",False,True,"['build', 'docs', 'fix', 'test']",False,True,"['build', 'docs', 'fix', 'refactor']",True,True
626,"['ci', 'docs', 'feat', 'test']","['ci', 'refactor', 'feat', 'test']",False,True,"['feat', 'ci', 'test']",False,True,"['ci', 'docs', 'feat', 'test']",True,True
627,"['build', 'ci', 'feat', 'fix', 'refactor']","['build', 'ci', 'feat', 'fix', 'refactor', 'test']",False,True,"['feat', 'fix', 'refactor', 'build', 'ci']",True,True,"['build', 'ci', 'feat', 'fix', 'refactor']",True,True
628,"['build', 'docs', 'feat', 'fix', 'test']","['build', 'docs', 'feat', 'fix', 'test']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'docs', 'feat', 'fix', 'test']",True,True
629,"['ci', 'docs', 'feat', 'refactor', 'test']","['ci', 'docs', 'feat', 'fix', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['ci', 'docs', 'feat', 'fix', 'test']",False,True
630,"['build', 'docs', 'fix', 'refactor', 'test']","['build', 'docs', 'refactor', 'fix']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['feat', 'docs', 'fix', 'refactor', 'test']",False,True
631,"['build', 'ci', 'docs', 'refactor', 'test']","['build', 'ci', 'docs', 'refactor', 'fix']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'refactor', 'test']",True,True
632,"['ci', 'feat', 'fix', 'refactor', 'test']","['ci', 'refactor', 'docs', 'feat', 'test']",False,True,"['ci', 'feat', 'docs', 'refactor', 'test']",False,True,"['build', 'feat', 'fix', 'refactor', 'test']",False,True
633,"['build', 'ci', 'docs', 'feat', 'fix']","['build', 'ci', 'docs', 'test', 'feat']",False,True,"['build', 'ci', 'docs', 'feat', 'test']",False,True,"['build', 'ci', 'docs', 'feat', 'refactor']",False,True
634,"['build', 'ci', 'feat', 'refactor', 'test']","['build', 'ci', 'test', 'fix', 'feat', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'feat', 'refactor', 'test']",True,True
635,"['ci', 'docs', 'feat', 'fix', 'refactor']","['ci', 'docs', 'feat', 'fix', 'refactor']",True,True,"['ci', 'docs', 'feat', 'fix', 'refactor']",True,True,"['ci', 'docs', 'feat', 'fix', 'refactor']",True,True
636,"['build', 'docs', 'feat', 'fix', 'test']","['build', 'docs', 'feat', 'fix', 'test']",True,True,"['feat', 'fix', 'docs', 'test', 'build']",True,True,"['build', 'docs', 'feat', 'fix', 'test']",True,True
637,"['build', 'docs', 'fix', 'refactor', 'test']","['build', 'docs', 'refactor', 'fix']",False,True,"['build', 'docs', 'fix', 'refactor', 'test']",True,True,"['build', 'docs', 'fix', 'refactor', 'test']",True,True
638,"['build', 'ci', 'docs', 'feat', 'refactor']","['build', 'ci', 'docs', 'test', 'refactor', 'feat']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'feat', 'refactor']",True,True
639,"['ci', 'feat', 'fix', 'refactor', 'test']","['ci', 'feat', 'fix', 'refactor', 'test']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['ci', 'feat', 'fix', 'refactor', 'test']",True,True
640,"['build', 'ci', 'docs', 'fix', 'test']","['build', 'ci', 'docs', 'fix', 'test']",True,True,"['build', 'ci', 'docs', 'fix', 'test']",True,True,"['build', 'ci', 'docs', 'fix', 'test']",True,True
641,"['build', 'ci', 'docs', 'fix', 'test']","['build', 'ci', 'docs', 'fix', 'test']",True,True,"['build', 'ci', 'fix', 'test']",False,True,"['build', 'ci', 'docs', 'fix', 'test']",True,True
642,"['build', 'docs', 'feat', 'fix', 'refactor']","['build', 'docs', 'test', 'feat', 'fix', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'docs', 'feat', 'refactor', 'test']",False,True
643,"['build', 'ci', 'feat', 'refactor', 'test']","['build', 'ci', 'refactor', 'feat', 'test']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'feat', 'refactor', 'test']",True,True
644,"['docs', 'feat', 'fix', 'refactor', 'test']","['docs', 'feat', 'fix', 'refactor', 'test']",True,True,"['feat', 'docs', 'test', 'fix']",False,True,"['docs', 'feat', 'fix', 'refactor', 'test']",True,True
645,"['ci', 'feat', 'fix', 'refactor', 'test']","['ci', 'test', 'docs', 'refactor', 'feat']",False,True,"['ci', 'test', 'feat', 'docs', 'refactor']",False,True,"['ci', 'feat', 'refactor', 'test']",False,True
646,"['build', 'ci', 'docs', 'feat', 'refactor']","['build', 'ci', 'docs', 'refactor', 'feat', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'feat', 'refactor']",True,True
647,"['build', 'ci', 'docs', 'fix', 'test']","['build', 'ci', 'docs', 'refactor', 'fix']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'refactor', 'test']",False,True
648,"['build', 'ci', 'docs', 'feat', 'test']","['build', 'ci', 'docs', 'feat', 'test']",True,True,"['build', 'ci', 'docs', 'feat', 'test']",True,True,"['build', 'ci', 'docs', 'feat', 'test']",True,True
649,"['ci', 'docs', 'feat', 'fix', 'refactor']","['ci', 'docs', 'refactor']",False,True,"['ci', 'docs', 'feat', 'refactor']",False,True,"['ci', 'docs', 'feat', 'refactor', 'test']",False,True
650,"['build', 'feat', 'fix', 'refactor', 'test']","['build', 'feat', 'fix', 'test', 'refactor']",True,True,"['feat', 'fix', 'refactor', 'build', 'test']",True,True,"['build', 'feat', 'fix', 'refactor', 'test']",True,True
651,"['ci', 'docs', 'fix', 'refactor', 'test']","['build', 'docs', 'fix', 'test']",False,True,"['ci', 'docs', 'fix', 'test']",False,True,"['ci', 'docs', 'fix', 'refactor', 'test']",True,True
652,"['build', 'ci', 'feat', 'refactor', 'test']","['build', 'ci', 'feat', 'refactor', 'test']",True,True,"['feat', 'build', 'ci', 'refactor', 'test']",True,True,"['build', 'ci', 'feat', 'refactor', 'test']",True,True
653,"['build', 'ci', 'docs', 'feat', 'fix']","['build', 'ci', 'docs', 'feat', 'fix']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'feat', 'fix']",True,True
654,"['build', 'docs', 'fix', 'refactor', 'test']","['build', 'docs', 'fix', 'refactor', 'test']",True,True,"['build', 'docs', 'fix', 'test']",False,True,"['build', 'docs', 'fix', 'refactor', 'test']",True,True
655,"['ci', 'docs', 'feat', 'fix', 'test']","['build', 'docs', 'feat', 'fix', 'test']",False,True,"['ci', 'docs', 'feat', 'fix', 'test']",True,True,"['ci', 'docs', 'feat', 'fix', 'test']",True,True
656,"['build', 'docs', 'feat', 'fix', 'refactor']","['build', 'docs', 'feat', 'fix', 'test']",False,True,"['feat', 'fix', 'docs', 'build', 'test']",False,True,"['build', 'docs', 'feat', 'fix', 'refactor']",True,True
657,"['build', 'ci', 'feat', 'refactor', 'test']","['build', 'feat', 'test', 'refactor']",False,True,"['feat', 'build', 'test']",False,True,"['build', 'ci', 'feat', 'refactor', 'test']",True,True
658,"['build', 'ci', 'fix', 'refactor', 'test']","['docs', 'ci', 'build', 'refactor', 'fix', 'test']",False,True,"['docs', 'build', 'ci', 'fix', 'test']",False,True,"['build', 'ci', 'docs', 'fix', 'refactor', 'test']",False,True
659,"['build', 'docs', 'feat', 'refactor', 'test']","['build', 'docs', 'feat', 'refactor', 'test']",True,True,"['feat', 'docs', 'test', 'build']",False,True,"['build', 'docs', 'feat', 'refactor', 'test']",True,True
660,"['ci', 'docs', 'feat', 'fix', 'test']","['ci', 'docs', 'refactor', 'fix', 'test']",False,True,"['ci', 'docs', 'refactor', 'fix', 'test']",False,True,"['ci', 'docs', 'feat', 'fix', 'test']",True,True
661,"['build', 'ci', 'docs', 'fix', 'refactor']","['build', 'ci', 'docs', 'refactor', 'fix']",True,True,"['build', 'ci', 'fix', 'refactor']",False,True,"['build', 'ci', 'docs', 'fix', 'refactor']",True,True
662,"['build', 'ci', 'docs', 'fix', 'refactor']","['build', 'ci', 'docs', 'fix', 'refactor', 'test']",False,True,"['build', 'ci', 'docs', 'fix', 'refactor', 'test']",False,True,"['build', 'ci', 'docs', 'fix', 'refactor']",True,True
663,"['build', 'ci', 'feat', 'fix', 'test']","['build', 'ci', 'feat', 'fix', 'test']",True,True,"['feat', 'fix', 'build', 'ci', 'test']",True,True,"['build', 'ci', 'feat', 'fix', 'test']",True,True
664,"['docs', 'feat', 'fix', 'refactor', 'test']","['feat', 'refactor', 'test']",False,True,"['feat', 'fix', 'refactor', 'test']",False,True,"['docs', 'feat', 'fix', 'refactor', 'test']",True,True
665,"['build', 'ci', 'docs', 'feat', 'refactor']","['build', 'ci', 'docs', 'refactor', 'feat']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'feat', 'refactor']",True,True
666,"['build', 'feat', 'fix', 'refactor', 'test']","['build', 'feat', 'fix', 'docs', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'feat', 'fix', 'refactor', 'test']",True,True
667,"['build', 'ci', 'docs', 'feat', 'test']","['build', 'ci', 'docs', 'test', 'feat', 'fix']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'feat', 'fix']",False,True
668,"['ci', 'docs', 'fix', 'refactor', 'test']","['ci', 'docs', 'refactor', 'fix']",False,True,"['ci', 'docs', 'refactor', 'build', 'test']",False,True,"['ci', 'docs', 'feat', 'refactor', 'test']",False,True
669,"['build', 'docs', 'feat', 'refactor', 'test']","['build', 'docs', 'feat', 'fix', 'test']",False,True,"['build', 'docs', 'feat', 'test']",False,True,"['build', 'docs', 'feat', 'refactor', 'test']",True,True
670,"['ci', 'docs', 'feat', 'fix', 'refactor']","['build', 'docs', 'feat', 'fix', 'refactor']",False,True,"['ci', 'docs', 'feat', 'fix', 'refactor']",True,True,"['ci', 'docs', 'feat', 'fix', 'refactor']",True,True
671,"['build', 'ci', 'fix', 'refactor', 'test']","['build', 'ci', 'refactor', 'fix']",False,True,"['build', 'ci', 'docs', 'fix', 'refactor', 'test']",False,True,"['build', 'ci', 'docs', 'feat', 'refactor', 'test']",False,True
672,"['build', 'ci', 'docs', 'feat', 'test']","['build', 'ci', 'docs', 'test', 'feat', 'fix', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'feat', 'fix']",False,True
673,"['build', 'ci', 'docs', 'fix', 'refactor']","['build', 'ci', 'docs', 'fix', 'refactor']",True,True,"['build', 'ci', 'docs', 'fix', 'refactor']",True,True,"['build', 'ci', 'docs', 'fix', 'refactor']",True,True
674,"['build', 'feat', 'fix', 'refactor', 'test']","['build', 'docs', 'test', 'fix', 'refactor', 'feat']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'feat', 'fix', 'refactor', 'test']",True,True
675,"['ci', 'docs', 'feat', 'fix', 'test']","['ci', 'docs', 'refactor', 'feat', 'test']",False,True,"['ci', 'docs', 'refactor', 'feat', 'build', 'test']",False,True,"['ci', 'docs', 'feat', 'refactor', 'test']",False,True
676,"['build', 'ci', 'feat', 'refactor', 'test']","['build', 'ci', 'feat', 'refactor', 'test']",True,True,"['feat', 'refactor', 'build', 'ci', 'test']",True,True,"['build', 'ci', 'feat', 'refactor', 'test']",True,True
677,"['build', 'ci', 'docs', 'feat', 'fix']","['build', 'ci', 'refactor', 'feat', 'fix']",False,True,"['feat', 'fix', 'build', 'ci', 'docs']",True,True,"['build', 'ci', 'docs', 'feat', 'fix']",True,True
678,"['ci', 'docs', 'fix', 'refactor', 'test']","['ci', 'docs', 'refactor', 'test']",False,True,"['ci', 'docs', 'refactor', 'test']",False,True,"['ci', 'docs', 'refactor', 'test']",False,True
679,"['docs', 'feat', 'fix', 'refactor', 'test']","['docs', 'feat', 'fix', 'refactor', 'test']",True,True,"['docs', 'feat', 'fix', 'refactor', 'test']",True,True,"['docs', 'feat', 'fix', 'refactor', 'test']",True,True
680,"['build', 'ci', 'feat', 'fix', 'refactor']","['build', 'feat', 'fix', 'refactor', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'feat', 'fix', 'refactor']",True,True
681,"['build', 'docs', 'feat', 'fix', 'test']","['build', 'docs', 'feat', 'fix', 'test']",True,True,"['build', 'docs', 'feat', 'fix', 'test']",True,True,"['build', 'docs', 'feat', 'fix', 'test']",True,True
682,"['build', 'ci', 'docs', 'refactor', 'test']","['build', 'ci', 'docs', 'refactor', 'test']",True,True,"['build', 'ci', 'docs', 'refactor', 'test']",True,True,"['build', 'ci', 'docs', 'refactor', 'test']",True,True
683,"['build', 'ci', 'docs', 'refactor', 'test']","['build', 'ci', 'docs', 'refactor', 'fix']",False,True,"['build', 'ci', 'docs', 'refactor', 'test']",True,True,"['build', 'ci', 'docs', 'refactor', 'test']",True,True
684,"['ci', 'docs', 'feat', 'fix', 'refactor']","['ci', 'docs', 'feat', 'fix', 'refactor']",True,True,"['feat', 'fix', 'refactor', 'docs', 'ci']",True,True,"['ci', 'docs', 'feat', 'fix', 'refactor']",True,True
685,"['build', 'ci', 'feat', 'fix', 'test']","['build', 'refactor', 'feat', 'test', 'docs']",False,True,"['feat', 'fix', 'build', 'test']",False,True,"['build', 'ci', 'feat', 'fix', 'test']",True,True
686,"['build', 'ci', 'docs', 'refactor', 'test']","['build', 'ci', 'refactor', 'test']",False,True,"['build', 'ci', 'refactor', 'test']",False,True,"['build', 'ci', 'docs', 'refactor', 'test']",True,True
687,"['docs', 'feat', 'fix', 'refactor', 'test']","['docs', 'feat', 'fix', 'test']",False,True,"['docs', 'feat', 'fix', 'test']",False,True,"['docs', 'feat', 'fix', 'refactor', 'test']",True,True
688,"['build', 'ci', 'docs', 'feat', 'fix']","['build', 'ci', 'docs', 'feat', 'fix']",True,True,"['feat', 'fix', 'build', 'ci', 'docs']",True,True,"['build', 'ci', 'docs', 'feat', 'fix']",True,True
689,"['docs', 'feat', 'fix', 'refactor', 'test']","['docs', 'feat', 'test', 'refactor']",False,True,"['docs', 'feat', 'refactor', 'test']",False,True,"['docs', 'feat', 'refactor', 'test']",False,True
690,"['build', 'ci', 'fix', 'refactor', 'test']","['build', 'refactor', 'fix', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'fix', 'refactor', 'test']",True,True
691,"['build', 'ci', 'docs', 'feat', 'refactor']","['build', 'ci', 'docs', 'test', 'refactor', 'feat']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'feat', 'refactor']",True,True
